"CGrade","LoanTerm","LoanStatus","BorrowerAPR","InterestRate","LenderYield","EmpStatus","EmpStatusDuration","HomeOwner","AvailablecardCredit","IncomeRange","DeclaredMonthlyIncome","MonthlyLoanPayment"
"AA",36,"Completed",0.09688,0.09,0.085,"Full-time",48,TRUE,17837,"$1-24,999",1416.666667,79.5
"AA",36,"Completed",0.16717,0.16,0.15,"Full-time",90,TRUE,17802,"$25,000-49,999",2833.333333,878.93
"AA",36,"Completed",0.08925,0.0824,0.0774,"Full-time",12,FALSE,17788,"$75,000-99,999",7666.666667,157.24
"AA",36,"Chargedoff",0.16567,0.1585,0.1485,"Full-time",153,TRUE,17754,"$50,000-74,999",4333.333333,526.25
"AA",36,"Completed",0.09387,0.087,0.077,"Full-time",69,TRUE,17736,"$50,000-74,999",4333.333333,317.09
"AA",36,"Completed",0.09349,0.0849,0.0849,"Self-employed",234,TRUE,17725,"$0 ",0,63.13
"AA",36,"Completed",0.11797,0.111,0.111,"Full-time",177,TRUE,17719,"$25,000-49,999",2666.666667,655.72
"AA",36,"Completed",0.0768,0.07,0.07,"Full-time",82,TRUE,17710,"$25,000-49,999",2916.666667,308.77
"AA",36,"Completed",0.08132,0.0745,0.0745,"Full-time",29,TRUE,17709,"$50,000-74,999",5570,139.87
"AA",36,"Completed",0.09387,0.087,0.077,"Full-time",39,FALSE,17695,"$25,000-49,999",3000,316.6
"AA",36,"Completed",0.10029,0.0934,0.0834,"Full-time",150,TRUE,17695,"$50,000-74,999",4250,127.83
"AA",36,"Defaulted",0.1256,0.1186,0.1186,"Full-time",0,TRUE,17625,"$50,000-74,999",4583.333333,165.74
"AA",36,"Completed",0.10933,0.1024,0.0974,"Full-time",80,TRUE,17601,"$25,000-49,999",2666.666667,518.08
"AA",36,"Completed",0.08885,0.082,0.077,"Full-time",218,TRUE,17576,"$25,000-49,999",3694.5,187.05
"AA",36,"Completed",0.09186,0.085,0.075,"Full-time",13,TRUE,17572,"$100,000+",10666.66667,315.68
"AA",36,"Completed",0.0768,0.07,0.07,"Full-time",55,TRUE,17563,"$50,000-74,999",5000,154.39
"AA",36,"Defaulted",0.11696,0.11,0.105,"Full-time",17,TRUE,17527,"$75,000-99,999",7146.833333,818.47
"AA",36,"Completed",0.1496,0.1425,0.1425,"Part-time",13,TRUE,17522,"$25,000-49,999",2708.333333,730.57
"AA",36,"Completed",0.10692,0.1,0.1,"Full-time",46,TRUE,17510,"$75,000-99,999",7250,472.71
"AA",36,"Completed",0.0767,0.0699,0.0699,"Full-time",274,TRUE,17507,"$25,000-49,999",2888.166667,77.18
"AA",36,"Completed",0.08885,0.082,0.082,"Full-time",89,TRUE,17504,"$75,000-99,999",7333.333333,314.29
"AA",36,"Completed",0.08383,0.077,0.077,"Full-time",36,FALSE,17500,"$50,000-74,999",4333.333333,310.71
"AA",36,"Completed",0.15703,0.1499,0.1399,"Full-time",39,TRUE,17470,"$100,000+",13333.33333,346.6
"AA",36,"Completed",0.07509,0.0683,0.0583,"Full-time",8,TRUE,17467,"$50,000-74,999",6083.333333,138.6
"AA",36,"Defaulted",0.11194,0.105,0.105,"Full-time",15,TRUE,17447,"$25,000-49,999",3750,325.02
"AA",36,"Completed",0.08182,0.075,0.07,"Full-time",32,TRUE,17401,"$50,000-74,999",6000,77.77
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",21,TRUE,17400,"$25,000-49,999",2750,156.68
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",1,TRUE,17388,"$25,000-49,999",2083.333333,94.01
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",36,FALSE,17326,"$75,000-99,999",7144.916667,263.27
"AA",36,"Completed",0.08985,0.083,0.083,"Full-time",25,TRUE,17278,"$75,000-99,999",6666.666667,78.69
"AA",36,"Completed",0.17722,0.17,0.16,"Self-employed",328,TRUE,17272,"$100,000+",27000,891.32
"AA",36,"Completed",0.08718,0.07,0.07,"Full-time",6,FALSE,17222,"$75,000-99,999",6250,30.88
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",19,TRUE,17220,"$50,000-74,999",4766.666667,171.08
"AA",36,"Completed",0.07519,0.0684,0.0584,"Full-time",44,TRUE,17202,"$25,000-49,999",2166.666667,154.02
"AA",36,"Completed",0.1265,0.1195,0.1195,"Part-time",71,FALSE,17201,"$1-24,999",792.666667,165.95
"AA",36,"Completed",0.127,0.12,0.11,"Full-time",49,TRUE,17199,"$100,000+",9583.333333,664.29
"AA",36,"Completed",0.16719,0.1528,0.1428,"Self-employed",5,TRUE,17154,"$25,000-49,999",3750,174.01
"AA",36,"Completed",0.17072,0.17,0.16,"Full-time",83,TRUE,17150,"$50,000-74,999",4583.333333,891.32
"AA",36,"Completed",0.07522,0.0675,0.0675,"Part-time",55,TRUE,17139,"$1-24,999",1416.666667,67.68
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",5,FALSE,17107,"$1-24,999",2000,83.99
"AA",36,"Completed",0.0768,0.07,0.06,"Full-time",18,FALSE,17073,"$50,000-74,999",5250,92.63
"AA",36,"Completed",0.08935,0.0825,0.0725,"Full-time",68,TRUE,17073,"$50,000-74,999",5416.666667,440.33
"AA",36,"Completed",0.09031,0.0731,0.0681,"Full-time",374,TRUE,17062,"$100,000+",11666.66667,31.02
"AA",36,"Completed",0.10682,0.0999,0.0949,"Full-time",19,FALSE,17060,"$25,000-49,999",3666.666667,483.94
"AA",36,"Completed",0.09588,0.089,0.084,"Full-time",28,FALSE,17013,"$1-24,999",1666.666667,127.01
"AA",36,"Completed",0.06576,0.059,0.049,"Full-time",61,TRUE,17001,"$50,000-74,999",4583.333333,121.51
"AA",36,"Completed",0.13403,0.127,0.117,"Retired",102,FALSE,17000,"$25,000-49,999",3500,503.24
"AA",36,"Chargedoff",0.13192,0.1249,0.1149,"Self-employed",49,FALSE,17000,"$75,000-99,999",7250,836.22
"AA",36,"Completed",0.11576,0.1088,0.0988,"Full-time",111,TRUE,16986,"$75,000-99,999",7500,457.55
"AA",36,"Completed",0.11917,0.1122,0.1122,"Part-time",2,FALSE,16951,"$25,000-49,999",2500,328.43
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",123,TRUE,16938,"$50,000-74,999",4250,203.69
"AA",36,"Completed",0.22693,0.2195,0.2095,"Self-employed",77,TRUE,16913,"$0 ",0,137.39
"AA",36,"Completed",0.06777,0.061,0.051,"Full-time",68,TRUE,16893,"$25,000-49,999",3519.666667,121.87
"AA",36,"Defaulted",0.12761,0.1206,0.1106,"Full-time",124,TRUE,16850,"$100,000+",16500,831.07
"AA",36,"Completed",0.08718,0.07,0.065,"Full-time",96,TRUE,16832,"$50,000-74,999",4666.666667,30.88
"AA",36,"Completed",0.17722,0.17,0.16,"Full-time",72,TRUE,16826,"$0 ",0,356.53
"AA",36,"Completed",0.13956,0.1325,0.1225,"Full-time",30,TRUE,16808,"$100,000+",8333.333333,439.59
"AA",36,"Completed",0.06827,0.0615,0.0515,"Full-time",60,TRUE,16800,"$50,000-74,999",5164.166667,76.22
"AA",36,"Completed",0.08684,0.08,0.07,"Full-time",9,FALSE,16700,"$50,000-74,999",4583.333333,156.68
"AA",36,"Chargedoff",0.19831,0.191,0.181,"Full-time",39,TRUE,16673,"$75,000-99,999",7500,660.72
"AA",36,"Completed",0.10341,0.0965,0.084,"Full-time",42,FALSE,16650,"$50,000-74,999",4657.5,481.55
"AA",36,"Defaulted",0.13705,0.13,0.12,"Full-time",68,TRUE,16611,"$75,000-99,999",6250,606.49
"AA",36,"Completed",0.0787,0.077,0.077,"Full-time",5,TRUE,16584,"$25,000-49,999",2083.333333,311.98
"AA",36,"Completed",0.13705,0.13,0.12,"Full-time",95,TRUE,16530,"$50,000-74,999",4583.333333,505.41
"AA",36,"Completed",0.0689,0.0519,0.0419,"Full-time",46,TRUE,16486,"$25,000-49,999",3583.333333,30.06
"AA",36,"Completed",0.14538,0.1383,0.1283,"Full-time",78,TRUE,16464,"$100,000+",10000,574.42
"AA",36,"Defaulted",0.09588,0.089,0.089,"Full-time",100,TRUE,16462,"$25,000-49,999",3500,198.46
"AA",36,"Completed",0.12048,0.1135,0.1035,"Full-time",62,TRUE,16461,"$25,000-49,999",2500,197.43
"AA",36,"Completed",0.127,0.12,0.12,"Full-time",92,TRUE,16443,"$25,000-49,999",3963.5,365.36
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",28,TRUE,16420,"$75,000-99,999",6666.666667,230.06
"AA",36,"Completed",0.09207,0.08,0.075,"Full-time",68,TRUE,16400,"$25,000-49,999",2083.333333,44.65
"AA",36,"Chargedoff",0.11696,0.11,0.11,"Full-time",73,TRUE,16398,"$50,000-74,999",4629.416667,785.73
"AA",36,"Completed",0.08634,0.0795,0.0795,"Full-time",6,FALSE,16396,"$25,000-49,999",3138.5,156.57
"AA",36,"Completed",0.08971,0.0725,0.065,"Full-time",51,FALSE,16389,"$100,000+",10166.66667,30.99
"AA",36,"Defaulted",0.127,0.12,0.12,"Full-time",170,TRUE,16354,"$50,000-74,999",4291.666667,498.21
"AA",36,"Completed",0.09728,0.08,0.07,"Part-time",28,FALSE,16346,"$1-24,999",166.666667,31.34
"AA",36,"Completed",0.11184,0.1049,0.1049,"Full-time",115,FALSE,16304,"$75,000-99,999",7083.333333,633.71
"AA",36,"Completed",0.09588,0.089,0.084,"Full-time",57,FALSE,16276,"$25,000-49,999",3750,317.53
"AA",36,"Chargedoff",0.09307,0.0862,0.0862,"Part-time",122,TRUE,16271,"$50,000-74,999",5000,252.99
"AA",36,"Defaulted",0.14809,0.141,0.141,"Full-time",12,TRUE,16256,"$50,000-74,999",5416.666667,821.43
"AA",36,"Completed",0.12208,0.1151,0.1101,"Full-time",5,TRUE,16251,"$100,000+",9166.666667,824.52
"AA",36,"Chargedoff",0.12198,0.115,0.11,"Full-time",37,FALSE,16230,"$50,000-74,999",4166.666667,824.4
"AA",36,"Completed",0.08584,0.079,0.074,"Full-time",31,TRUE,16210,"$50,000-74,999",5125,93.87
"AA",36,"Chargedoff",0.13705,0.13,0.13,"Full-time",143,TRUE,16197,"$100,000+",20333.33333,808.65
"AA",36,"Defaulted",0.12198,0.115,0.115,"Full-time",25,FALSE,16165,"$25,000-49,999",2666.666667,263.81
"AA",36,"Completed",0.13202,0.125,0.115,"Retired",42,TRUE,16123,"$25,000-49,999",3833.333333,167.27
"AA",36,"Completed",0.06746,0.059,0.049,"Full-time",1,FALSE,16106,"$25,000-49,999",3750,60.75
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",80,TRUE,16101,"$50,000-74,999",5833.333333,246.74
"AA",36,"Completed",0.06576,0.059,0.049,"Full-time",6,FALSE,16064,"$75,000-99,999",6250,243.01
"AA",36,"Completed",0.08354,0.075,0.07,"Self-employed",53,FALSE,16037,"$25,000-49,999",3500,62.21
"AA",36,"Completed",0.10692,0.1,0.095,"Full-time",68,TRUE,16007,"$100,000+",11083.33333,806.68
"AA",36,"Chargedoff",0.09009,0.08,0.07,"Full-time",90,FALSE,16000,"$25,000-49,999",3500,53.27
"AA",36,"Completed",0.10441,0.0975,0.0875,"Full-time",81,TRUE,15997,"$50,000-74,999",5333.333333,80.37
"AA",36,"Defaulted",0.18726,0.18,0.17,"Full-time",30,TRUE,15971,"$25,000-49,999",3750,903.81
"AA",36,"Completed",0.30751,0.2997,0.2897,"Full-time",5,FALSE,15900,"$25,000-49,999",2500,1046.47
"AA",36,"Completed",0.0768,0.07,0.07,"Full-time",165,TRUE,15892,"$75,000-99,999",8166.666667,154.39
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",7,TRUE,15884,"$75,000-99,999",7333.333333,141.01
"AA",36,"Completed",0.08203,0.0735,0.0735,"Retired",228,TRUE,15875,"$25,000-49,999",2500,62.07
"AA",36,"Completed",0.07339,0.07,0.07,"Full-time",17,FALSE,15804,"$50,000-74,999",5833.333333,154.39
"AA",36,"Completed",0.08473,0.0779,0.0679,"Full-time",108,TRUE,15790,"$50,000-74,999",5165.75,218.68
"AA",36,"Completed",0.09106,0.0842,0.0792,"Full-time",21,TRUE,15784,"$100,000+",14516.66667,299.54
"AA",36,"Completed",0.13705,0.13,0.12,"Full-time",71,TRUE,15781,"$75,000-99,999",6342.25,138.15
"AA",36,"Completed",0.08684,0.08,0.08,"Full-time",102,TRUE,15772,"$75,000-99,999",6666.666667,285.16
"AA",36,"Completed",0.10893,0.102,0.097,"Full-time",363,TRUE,15753,"$25,000-49,999",2916.666667,271.42
"AA",36,"Completed",0.05672,0.05,0.05,"Full-time",145,TRUE,15733,"$0 ",0,149.85
"AA",36,"Completed",0.07881,0.072,0.062,"Full-time",41,TRUE,15674,"$75,000-99,999",6291.666667,309.69
"AA",36,"Completed",0.0768,0.07,0.07,"Full-time",6,TRUE,15647,"$25,000-49,999",3750,92.63
"AA",36,"Completed",0.10843,0.1015,0.1015,"Full-time",33,TRUE,15608,"$50,000-74,999",5416.666667,323.38
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",172,TRUE,15598,"$25,000-49,999",3166.666667,217.74
"AA",36,"Completed",0.12198,0.115,0.115,"Full-time",101,TRUE,15566,"$25,000-49,999",2755.25,329.76
"AA",36,"Completed",0.09437,0.0875,0.0825,"Full-time",70,FALSE,15543,"$25,000-49,999",3551.916667,187.93
"AA",36,"Completed",0.126,0.119,0.114,"Self-employed",12,FALSE,15537,"$25,000-49,999",3501.833333,829.16
"AA",36,"Completed",0.10692,0.1,0.09,"Full-time",67,TRUE,15514,"$75,000-99,999",8083.333333,484.01
"AA",36,"Completed",0.13202,0.125,0.115,"Full-time",41,TRUE,15510,"$100,000+",9416.666667,133.81
"AA",36,"Completed",0.18364,0.1764,0.1764,"Full-time",175,TRUE,15500,"$100,000+",9379.333333,899.3
"AA",36,"Completed",0.14508,0.138,0.128,"Full-time",259,TRUE,15500,"$100,000+",10833.33333,852.01
"AA",36,"Completed",0.07852,0.07,0.07,"Full-time",112,TRUE,15496,"$25,000-49,999",3333.333333,61.75
"AA",36,"Completed",0.11214,0.1052,0.0952,"Full-time",10,TRUE,15494,"$25,000-49,999",2666.666667,250.34
"AA",36,"Defaulted",0.13403,0.127,0.117,"Full-time",NA,TRUE,15492,"$50,000-74,999",4166.666667,670.99
"AA",36,"Completed",0.09688,0.09,0.09,"Full-time",229,TRUE,15461,"$50,000-74,999",5666.666667,318
"AA",36,"Completed",0.09688,0.09,0.085,"Full-time",86,TRUE,15454,"$50,000-74,999",5000,286.2
"AA",36,"Chargedoff",0.13612,0.122,0.102,"Self-employed",192,TRUE,15366,"$75,000-99,999",7500,206.52
"AA",36,"Completed",0.09387,0.087,0.082,"Full-time",5,FALSE,15346,"$25,000-49,999",2916.666667,316.57
"AA",36,"Completed",0.07841,0.07,0.065,"Full-time",45,FALSE,15337,"$1-24,999",1250,62.53
"AA",36,"Defaulted",0.10692,0.1,0.095,"Self-employed",33,TRUE,15301,"$100,000+",13333.33333,806.68
"AA",36,"Completed",0.06698,0.05,0.05,"Full-time",42,TRUE,15300,"$50,000-74,999",5541.666667,29.97
"AA",36,"Chargedoff",0.0684,0.0571,0.0571,"Self-employed",62,TRUE,15286,"$100,000+",35869.25,45.44
"AA",36,"Completed",0.17099,0.1638,0.1538,"Full-time",9,TRUE,15280,"$50,000-74,999",4300,289.09
"AA",36,"Completed",0.09397,0.0825,0.0675,"Part-time",31,FALSE,15265,"$25,000-49,999",2500,47.18
"AA",36,"Completed",0.09688,0.09,0.085,"Full-time",23,FALSE,15254,"$25,000-49,999",3583.333333,143.1
"AA",36,"Completed",0.07379,0.067,0.057,"Full-time",75,TRUE,15247,"$50,000-74,999",5500,122.96
"AA",36,"Completed",0.08971,0.0725,0.0675,"Full-time",29,FALSE,15243,"$1-24,999",2000,30.99
"AA",36,"Completed",0.10709,0.1019,0.1019,"Full-time",112,TRUE,15215,"$25,000-49,999",4049.5,323.56
"AA",36,"Completed",0.09879,0.0919,0.0844,"Full-time",22,TRUE,15203,"$75,000-99,999",6916.666667,350.77
"AA",36,"Defaulted",0.12198,0.115,0.105,"Self-employed",4,TRUE,15145,"$100,000+",10000,494.64
"AA",36,"Completed",0.10163,0.093,0.083,"Retired",23,TRUE,15121,"$25,000-49,999",2083.333333,63.88
"AA",36,"Completed",0.08935,0.0825,0.0725,"Full-time",28,FALSE,15078,"$1-24,999",2041.666667,188.71
"AA",36,"Completed",0.09186,0.085,0.075,"Full-time",63,TRUE,15068,"$50,000-74,999",4583.333333,296.11
"AA",36,"Completed",0.0768,0.07,0.07,"Full-time",101,FALSE,15014,"$25,000-49,999",2833.333333,92.63
"AA",36,"Chargedoff",0.08182,0.075,0.075,"Full-time",62,TRUE,15002,"$25,000-49,999",3416.666667,279.96
"AA",36,"Chargedoff",0.15211,0.145,0.135,"Part-time",15,FALSE,15000,"$0 ",0,327
"AA",36,"Completed",0.13202,0.125,0.115,"Full-time",12,TRUE,15000,"$100,000+",8750,836.34
"AA",36,"Completed",0.07217,0.07,0.06,"Full-time",8,TRUE,15000,"$75,000-99,999",6416.666667,240.84
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",126,TRUE,14979,"$25,000-49,999",3333.333333,217.74
"AA",36,"Completed",0.08132,0.0745,0.0745,"Full-time",27,FALSE,14972,"$25,000-49,999",2250,124.33
"AA",36,"Completed",0.09176,0.0849,0.0799,"Full-time",63,FALSE,14960,"$25,000-49,999",3291.666667,157.81
"AA",36,"Completed",0.11696,0.11,0.105,"Full-time",139,TRUE,14948,"$25,000-49,999",3901.583333,483.96
"AA",36,"Chargedoff",0.10692,0.1,0.095,"Full-time",72,TRUE,14904,"$50,000-74,999",3333.333333,629.21
"AA",36,"Completed",0.09066,0.0838,0.0788,"Full-time",4,TRUE,14900,"$25,000-49,999",3416.666667,141.8
"AA",36,"Chargedoff",0.12198,0.115,0.105,"Full-time",66,TRUE,14899,"$75,000-99,999",7041.666667,560.59
"AA",36,"Completed",0.08567,0.0685,0.0585,"Full-time",136,TRUE,14872,"$25,000-49,999",2291.666667,30.81
"AA",36,"Completed",0.15713,0.15,0.14,"Full-time",127,TRUE,14849,"$100,000+",14545.41667,381.32
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",94,FALSE,14833,"$25,000-49,999",2916.666667,93.32
"AA",36,"Chargedoff",0.0787,0.077,0.077,"Full-time",3,FALSE,14825,"$25,000-49,999",2916.666667,311.98
"AA",36,"Completed",0.10833,0.1014,0.0914,"Full-time",149,TRUE,14819,"$25,000-49,999",3916.666667,355.66
"AA",36,"Completed",0.11897,0.112,0.102,"Self-employed",44,TRUE,14815,"$100,000+",10000,492.5
"AA",36,"Completed",0.08634,0.0795,0.0795,"Full-time",211,FALSE,14815,"$75,000-99,999",7170.083333,156.57
"AA",36,"Completed",0.0763,0.0695,0.0695,"Full-time",104,TRUE,14800,"$50,000-74,999",4583.333333,77.14
"AA",36,"Defaulted",0.13654,0.1295,0.1245,"Full-time",54,TRUE,14800,"$75,000-99,999",7610,841.75
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",1,TRUE,14742,"$100,000+",10000,154.28
"AA",36,"Completed",0.12198,0.115,0.11,"Full-time",230,TRUE,14716,"$50,000-74,999",5000,824.4
"AA",36,"Completed",0.21588,0.2085,0.1985,"Full-time",205,TRUE,14713,"$25,000-49,999",3250,751.96
"AA",36,"Completed",0.1263,0.1193,0.1093,"Full-time",31,TRUE,14704,"$100,000+",10000,331.81
"AA",36,"Completed",0.07688,0.0598,0.0598,"Full-time",10,FALSE,14703,"$50,000-74,999",5916.666667,30.41
"AA",36,"Completed",0.10692,0.1,0.09,"Full-time",34,TRUE,14699,"$100,000+",15416.66667,274.27
"AA",36,"Completed",0.11194,0.105,0.105,"Full-time",499,TRUE,14692,"$75,000-99,999",7939.916667,744.8
"AA",36,"Completed",0.10682,0.0999,0.0899,"Self-employed",298,TRUE,14685,"$0 ",0,161.31
"AA",36,"Completed",0.09989,0.093,0.088,"Full-time",0,TRUE,14669,"$1-24,999",1916.666667,191.67
"AA",36,"Chargedoff",0.14709,0.14,0.13,"Full-time",75,TRUE,14662,"$0 ",0,512.66
"AA",36,"Completed",0.06656,0.05,0.04,"Full-time",62,FALSE,14606,"$25,000-49,999",2347,30.72
"AA",36,"Chargedoff",0.15321,0.1461,0.1361,"Full-time",83,TRUE,14594,"$0 ",0,448.17
"AA",36,"Completed",0.11194,0.105,0.105,"Full-time",10,TRUE,14593,"$75,000-99,999",7500,390.03
"AA",36,"Completed",0.09648,0.0896,0.0821,"Full-time",45,TRUE,14539,"$50,000-74,999",4516.666667,190.69
"AA",36,"Completed",0.0768,0.07,0.065,"Full-time",37,TRUE,14513,"$1-24,999",1916.666667,154.39
"AA",36,"Completed",0.09186,0.085,0.075,"Full-time",12,FALSE,14507,"$25,000-49,999",2333.333333,94.7
"AA",36,"Completed",0.08985,0.083,0.073,"Full-time",152,TRUE,14501,"$1-24,999",2000,157.37
"AA",36,"Completed",0.08383,0.077,0.077,"Full-time",39,TRUE,14500,"$50,000-74,999",4583.333333,343.18
"AA",36,"Chargedoff",0.10742,0.1005,0.1005,"Self-employed",118,FALSE,14484,"$1-24,999",1250,96.87
"AA",36,"Chargedoff",0.11264,0.1057,0.1057,"Full-time",151,TRUE,14480,"$50,000-74,999",4333.333333,162.68
"AA",36,"Chargedoff",0.1255,0.1185,0.1085,"Full-time",70,TRUE,14475,"$100,000+",15416.66667,828.57
"AA",36,"Completed",0.08684,0.08,0.08,"Full-time",19,TRUE,14457,"$50,000-74,999",5833.333333,282.03
"AA",36,"Completed",0.09688,0.09,0.085,"Full-time",63,FALSE,14439,"$1-24,999",2000,159
"AA",36,"Completed",0.12138,0.1144,0.1094,"Full-time",15,FALSE,14424,"$50,000-74,999",8166.666667,823.69
"AA",36,"Completed",0.12188,0.1149,0.1049,"Full-time",1,FALSE,14413,"$0 ",0,82.43
"AA",36,"Completed",0.11194,0.105,0.095,"Full-time",36,TRUE,14397,"$50,000-74,999",4583.333333,162.51
"AA",36,"Completed",0.07607,0.059,0.049,"Full-time",112,TRUE,14390,"$25,000-49,999",3666.666667,30.38
"AA",36,"Completed",0.11696,0.11,0.11,"Full-time",52,TRUE,14355,"$50,000-74,999",6037.416667,748.67
"AA",36,"Chargedoff",0.1014,0.0945,0.0845,"Full-time",56,TRUE,14318,"$75,000-99,999",8000,320.1
"AA",36,"Completed",0.08684,0.08,0.08,"Full-time",78,FALSE,14290,"$75,000-99,999",6250,282.03
"AA",36,"Completed",0.06629,0.055,0.045,"Full-time",40,TRUE,14283,"$25,000-49,999",3500,45.29
"AA",36,"Completed",0.15512,0.148,0.138,"Self-employed",37,TRUE,14282,"$50,000-74,999",5000,172.84
"AA",36,"Completed",0.09425,0.077,0.0695,"Full-time",7,TRUE,14271,"$50,000-74,999",5416.666667,31.2
"AA",36,"Completed",0.08718,0.07,0.065,"Full-time",26,TRUE,14253,"$75,000-99,999",7583.333333,30.88
"AA",36,"Completed",0.07852,0.07,0.065,"Full-time",19,TRUE,14235,"$50,000-74,999",5570,61.75
"AA",36,"Completed",0.08684,0.08,0.08,"Full-time",194,TRUE,14216,"$50,000-74,999",4166.666667,43.15
"AA",36,"Completed",0.08182,0.075,0.075,"Full-time",266,TRUE,14209,"$50,000-74,999",5409.583333,233.3
"AA",36,"Completed",0.07304,0.056,0.046,"Full-time",19,FALSE,14200,"$25,000-49,999",3000,30.24
"AA",36,"Completed",0.13694,0.1299,0.1199,"Full-time",189,TRUE,14189,"$1-24,999",1666.666667,166.38
"AA",36,"Completed",0.08383,0.077,0.077,"Full-time",30,FALSE,14181,"$25,000-49,999",3541.666667,464.48
"AA",36,"Completed",0.13705,0.13,0.12,"Full-time",173,TRUE,14163,"$50,000-74,999",4700,336.94
"AA",36,"Completed",0.08684,0.08,0.07,"Full-time",20,FALSE,14110,"$25,000-49,999",2983.75,100.28
"AA",36,"Completed",0.08979,0.0849,0.0849,"Full-time",1,FALSE,14094,"$25,000-49,999",3750,110.47
"AA",36,"Completed",0.09779,0.0805,0.073,"Part-time",1,FALSE,14077,"$1-24,999",416.666667,31.36
"AA",36,"Completed",0.09076,0.0839,0.0839,"Full-time",8,TRUE,14058,"$50,000-74,999",5000,94.55
"AA",36,"Defaulted",0.15713,0.15,0.14,"Full-time",121,TRUE,14056,"$75,000-99,999",6250,450.65
"AA",36,"Defaulted",0.15462,0.1475,0.14,"Self-employed",4,TRUE,14012,"$50,000-74,999",5103.166667,863.58
"AA",36,"Completed",0.10592,0.099,0.089,"Full-time",82,TRUE,13997,"$50,000-74,999",5333.333333,177.21
"AA",36,"Completed",0.14709,0.14,0.13,"Full-time",191,FALSE,13963,"$0 ",0,170.89
"AA",36,"Completed",0.14608,0.139,0.124,"Full-time",24,TRUE,13931,"$25,000-49,999",3597.333333,837.29
"AA",36,"Completed",0.07607,0.059,0.049,"Full-time",14,FALSE,13915,"$25,000-49,999",2166.666667,30.38
"AA",36,"Defaulted",0.11797,0.111,0.106,"Self-employed",59,FALSE,13904,"$25,000-49,999",3000,524.58
"AA",36,"Completed",0.10152,0.09,0.075,"Full-time",39,FALSE,13900,"$1-24,999",2000,47.7
"AA",36,"Completed",0.11696,0.11,0.11,"Full-time",8,FALSE,13828,"$50,000-74,999",4571.25,720.25
"AA",36,"Completed",0.09387,0.087,0.087,"Full-time",102,TRUE,13815,"$50,000-74,999",4166.666667,189.96
"AA",36,"Completed",0.08684,0.08,0.075,"Full-time",12,TRUE,13806,"$25,000-49,999",3667.833333,155.34
"AA",36,"Completed",0.09688,0.09,0.08,"Full-time",25,TRUE,13800,"$100,000+",15833.33333,413.4
"AA",36,"Completed",0.07751,0.069,0.059,"Self-employed",38,FALSE,13790,"$25,000-49,999",3674.75,61.66
"AA",36,"Completed",0.13705,0.13,0.13,"Self-employed",289,TRUE,13737,"$75,000-99,999",7437.5,741.27
"AA",36,"Completed",0.06576,0.059,0.049,"Full-time",28,FALSE,13629,"$25,000-49,999",2979.916667,151.88
"AA",36,"Completed",0.10592,0.099,0.094,"Full-time",121,FALSE,13608,"$100,000+",8333.333333,289.98
"AA",36,"Completed",0.09387,0.087,0.077,"Full-time",138,TRUE,13608,"$50,000-74,999",5833.333333,411.58
"AA",36,"Completed",0.069,0.052,0.042,"Full-time",21,FALSE,13600,"$75,000-99,999",7083.333333,30.06
"AA",36,"Chargedoff",0.11295,0.106,0.096,"Self-employed",14,TRUE,13569,"$25,000-49,999",2916.666667,390.6
"AA",36,"Completed",0.1019,0.095,0.085,"Retired",29,TRUE,13557,"$25,000-49,999",2166.666667,158.61
"AA",36,"Completed",0.08684,0.08,0.08,"Full-time",13,FALSE,13535,"$50,000-74,999",5286.25,188.05
