Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,FR,XX,3,,ivory pieces,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,,12,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,12,,ivory pieces,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,2,,ivory pieces,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,XX,2,,ivory pieces,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PT,,,1,carvings,,E,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TH,CH,XX,,2,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TH,US,XX,,12,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TJ,JP,,,3,carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,GB,XX,,59,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,QA,TR,1,,ivory carvings,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,QA,XX,1,,ivory carvings,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,QA,XX,,3,trophies,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,US,TR,2,,ivory carvings,,T,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,US,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,XX,TR,1,,ivory carvings,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,XX,XX,1,,ivory carvings,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,CH,XX,,6,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,FR,XX,,15,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,GB,XX,,20,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,1,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,US,XX,,7,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UA,JP,,,4,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UA,US,XX,,1,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AU,XX,,44,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,AU,XX,,1,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,NA,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,0.42,carvings,kg,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,1,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,1,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,2,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,1,,tusks,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BI,XX,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BO,XX,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,312,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,2,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,366,ivory pieces,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,106,ivory pieces,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1,1,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,3,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,,3,carvings,,E,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,4,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,7,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,,2,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,,4,carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,4,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DE,XX,2,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,,2,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,1,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,2,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,DK,XX,2,,ivory pieces,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,EG,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ES,XX,,1,carvings,,T,U
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,,4,carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,,18.5,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,3,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,8,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,4,,ivory pieces,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,3,,leather products (small),,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,62,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,20,carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,1,carvings,,Q,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,33,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,25,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,8,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,19,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,31,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,10,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,6,,ivory pieces,kg,P,U
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,2,,ivory pieces,,P,U
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,35,,ivory pieces,,P,W
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,leather products (small),,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,leather products (small),,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,skulls,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,tusks,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,4,tusks,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,unspecified,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,unspecified,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,ZA,1,,bones,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ID,TH,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IE,XX,3,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,8,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,35,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,1,ivory pieces,,E,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,8,ivory pieces,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,35,ivory pieces,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,2,,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,3,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,,,2,carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,,,7,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,,6,,hair,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KE,,9,,hair,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KR,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,293,,meat,g,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,,1,,unspecified,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LB,XX,53,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,2,,leather products (small),,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,XX,1,,leather products (small),,E,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,,,1,carvings,,E,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NL,,,2,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NZ,PF,,3,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,NZ,XX,3,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PH,,,5,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,2,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,1,,ivory carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,3,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,3,,ivory carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,1,,ivory pieces,,P,U
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,XX,1,,leather products (small),,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,,,10,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,PT,,,34,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SA,XX,1,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,SY,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,TH,XX,4,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,VN,XX,1,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,VN,,2,,ivory carvings,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,XX,,5,,ivory carvings,,T,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ZA,,1,,bones,,P,I
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UY,GB,XX,,2,carvings,,T,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,AU,XX,,24,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,CA,XX,,1,ivory carvings,,Q,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,XX,GB,XX,,5,carvings,,P,O
2012,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ZA,AU,XX,,1,carvings,,P,O
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,GB,,2,,tusks,,E,I
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,1,,ivory carvings,,T,O
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,JP,XX,35,,ivory carvings,,E,O
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,NO,DE,,1,carvings,,T,O
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AE,,,1,tusks,,E,I
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,NO,GB,,1,carvings,,T,O
2012,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,DE,,52,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,FR,MO,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AE,US,XX,,1,ivory carvings,,P,I
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AR,CU,,,1,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AR,CU,,,10,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,52,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,CH,XX,,1,ivory carvings,,P,U
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AT,US,XX,,1,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,BE,XX,,45.9,carvings,kg,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,BE,XX,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,CU,,,5,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,50,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,GB,XX,,26,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,AU,US,XX,,1,ivory carvings,,T,I
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,AU,XX,,3,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,CH,XX,,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,HK,XX,1.3,,carvings,kg,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,HK,XX,,2,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BE,US,XX,,5,ivory carvings,,T,I
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,CU,,,33,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,12,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,BR,PT,XX,,1,leather products (small),,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CH,XX,,1,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,CH,,1,,ivory pieces,,P,W
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,DE,,52,,ivory pieces,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,FR,MO,,1,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,XX,,6,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,,5,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GB,,2,,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,GG,,,208,ivory carvings,,P,U
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,IT,,1,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,NL,XX,,3,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,NL,,3,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,PL,XX,,52,ivory pieces,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,PT,XX,,43,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,PT,XX,,1,tusks,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,PT,,44,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,84,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,XX,,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,,1,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,US,,213,,ivory pieces,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AU,XX,,1,carvings,,P,U
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AU,,,1,ivory pieces,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,200,carvings,g,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,1,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,BE,XX,2,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CN,XX,10,9,ivory carvings,,E,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,,3,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,,7,carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,,15,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,3,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,7,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,15,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DK,ES,,1,carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DK,XX,1,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,ES,XX,,9,carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,ES,XX,7,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,MO,,17,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,1,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,15,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,,11,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,12,1,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,HK,XX,1,1,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,,6,carvings,,E,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,5,,ivory carvings,,E,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,1,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,JP,,,2,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,MC,XX,23,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,,1,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,1,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,XX,2,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,PL,XX,,154,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,9,ivory carvings,,T,I
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,XX,,2,tusks,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,,,2,ivory pieces,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,AU,,,2,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,10,ivory carvings,,E,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,3,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,,9,,ivory carvings,,E,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CU,,,14,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,DK,XX,,4,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,JP,,1,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,MO,,2,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,MO,,12,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,20,carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,174,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,35,,ivory carvings,,E,U
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,4,,ivory carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,,,3,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,IT,XX,,41,ivory pieces,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,JP,XX,3,,ivory carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,JP,,,3,carvings,,Q,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,NL,XX,,40,carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,NL,XX,40,,ivory carvings,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PT,XX,,4,carvings,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,PT,XX,,4,tusks,,T,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,RS,XX,,3,tusks,,P,O
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,9,ivory carvings,,P,I
2013,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,US,XX,,76,ivory carvings,,T,I
